WEO Country Group Code,WEO Subject Code,Country Group Name,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Estimates Start After
400,PCPIEPCH,Middle East and Central Asia,"Inflation, end of period consumer prices",,Percent change,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.714,17.579,11.892,38.685,33.161,19.557,10.848,7.769,5.971,5.571,3.309,4.054,5.872,5.644,7.636,6.198,9.895,10.484,11.908,5.553,8.177,8.635,10.224,6.538,6.277,5.364,6.36,7.294,10.684,6.675,13.144,12.967,12.539,9.032,7.354,7.343,6.776,6.987,
400,TRADEPCH,Middle East and Central Asia,Trade volume of goods and services,,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,TM_RPCH,Middle East and Central Asia,Volume of imports of goods and services,,Percent change,,,7.954,15.327,2.094,1.437,-4.826,-10.48,-17.013,-6.335,-4.843,10.466,9.37,21.3,1.109,-3.539,-11.34,2.716,7.559,8.238,0.836,0.459,7.234,7.254,6.912,9.799,15.106,13.828,11.42,20.535,14.568,-5.239,-0.981,5.777,9.266,6.336,7.874,1.955,-0.605,2.586,0.2,-1.526,-15.423,2.974,7.308,1.136,2.741,3.139,2.88,3.177,
400,TMG_RPCH,Middle East and Central Asia,Volume of imports of goods,,Percent change,,,9.888,16.039,7.803,3.954,-6.957,-10.477,-14.125,-8.912,-1.531,6.813,20.033,14.124,-0.794,0.06,-7.933,6.524,4.845,5.016,5.023,-0.751,4.916,9.062,6.068,9.783,16.355,13.731,8.925,22.085,16.311,-6.18,-0.76,7.521,10.349,6.414,4.005,2.571,0.291,2.031,-2.074,-0.581,-11.936,3.833,8.622,0.501,2.485,3.178,3.077,3.352,
400,TX_RPCH,Middle East and Central Asia,Volume of exports of goods and services,,Percent change,,,-10.827,5.382,-9.868,-12.684,-5.325,-8.782,8.072,3.767,6.935,9.909,12.58,6.929,10.229,10.803,1.567,2.447,2.378,5.537,1.197,0.756,8.948,2.659,1.66,14.253,10.792,10.218,6.274,7.919,5.317,-6.277,6.703,9.057,3.32,3.272,2.996,5.294,2.989,1.365,1.745,-2.136,-9.071,2.203,9.042,0.883,2.578,3.433,3.117,3.531,
400,TXG_RPCH,Middle East and Central Asia,Volume of exports of goods,,Percent change,,,-14.36,3.912,-14.006,-12.626,-5.696,-10.782,8.467,-2.492,9.273,13.341,14.182,7.482,13.546,10.923,-0.246,2.284,3.658,3.966,-0.237,5.81,11.976,1.661,1.429,13.944,10.78,9.276,4.902,7.419,7.603,-7.592,7.211,10.215,3.991,2.869,-0.029,2.581,2.202,1.715,0.703,-4.117,-5.183,2.947,9.295,0.422,2.118,2.866,2.891,3.532,
400,TTPCH,Middle East and Central Asia,Terms of trade of goods and services,,Percent change,,,38.058,1.029,-5.434,-8.475,0.764,-0.801,-36.227,5.49,-11.303,7.816,11.45,-7.596,-0.566,-6.866,-3.531,-3.333,11.452,-0.626,-16.587,21.669,25.074,-3.535,4.402,1.497,5.781,14.25,6.104,2.792,11.773,-16.104,5.602,12.395,0.778,-1.386,-4.146,-22.534,-5.106,8.861,9.815,-4.439,-14.886,18.738,15.431,-7.509,-5.798,-4.206,-3.106,-2.264,
400,TTTPCH,Middle East and Central Asia,Terms of trade of goods,,Percent change,,,42.489,3.777,-2.637,-6.116,-0.763,0.543,-39.344,6.666,-16.329,6.278,19.385,-4.776,-1.959,-10.234,-1.188,6.082,9.806,-0.727,-19.08,22.216,25.159,-5.059,5.272,1.148,7.009,16.609,7.699,3.273,10.525,-17.215,6.713,13.73,0.048,-1.262,-3.909,-24.268,-5.461,9.83,10.835,-5.013,-17.812,20.97,18.479,-8.586,-6.525,-4.746,-3.392,-2.349,
400,TXGM_D,Middle East and Central Asia,Export price of manufactures,,"U.S. dollars; index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,TXGM_DPCH,Middle East and Central Asia,Export price of manufactures,,U.S. dollars; annual percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,LUR,Middle East and Central Asia,Unemployment rate,,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,LE,Middle East and Central Asia,Employment,,"Index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,GGR_NGDP,Middle East and Central Asia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23.519,n/a,n/a,24.262,25.01,26.064,25.933,n/a,23.805,28.553,25.585,25.555,26.79,29.334,33.768,34.324,32.091,36.976,28.885,30.263,32.148,34.248,32.999,30.585,25.458,22.742,24.315,26.925,25.779,21.931,22.227,24.899,24.363,23.605,23.053,22.642,22.337,
400,GGX_NGDP,Middle East and Central Asia,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24.919,23.721,25.59,27.598,26.351,26.986,25.472,25.381,25.535,28.084,31.59,29.36,28.678,29.902,30.965,32.139,32.375,30.604,29.337,28.885,28.768,29.536,25.431,23.87,24.516,24.751,24.687,24.597,24.502,
400,GGXCNL_NGDP,Middle East and Central Asia,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.981,4.973,0.025,-2.017,0.475,2.383,8.295,8.943,6.557,8.892,-2.705,0.903,3.47,4.347,2.034,-1.554,-6.916,-7.863,-5.022,-1.96,-2.989,-7.604,-3.204,1.029,-0.152,-1.146,-1.634,-1.955,-2.165,
400,GGSB_NPGDP,Middle East and Central Asia,General government structural balance,,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,GGXONLB_NGDP,Middle East and Central Asia,General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.734,-0.202,2.027,3.411,8.573,9.358,6.723,9.065,-2.259,1.589,4.125,4.951,2.784,-0.844,-6.26,-7.301,-4.534,-0.98,-1.788,-6.595,-1.962,2.189,1.725,1.114,0.75,0.485,0.395,
400,GGXWDN_NGDP,Middle East and Central Asia,General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,GGXWDG_NGDP,Middle East and Central Asia,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,51.178,54.674,60.848,54.821,54.857,42.088,33.109,28.433,24.395,30.208,27.419,25.22,26.24,26.222,26.271,36.185,43.718,44.373,42.739,46.226,55.236,53.026,44.984,44.119,44.135,44.081,43.923,43.821,
400,BCA,Middle East and Central Asia,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.",U.S. dollars,Billions,,77.774,59.157,23.833,-10.67,-9.54,-2.482,-17.38,-8.687,-10.166,-4.826,2.581,-68.072,-28.935,-26.291,-13.78,-9.893,4.144,3.661,-36.018,6.56,73.474,43.923,34.624,59.538,95.013,206.565,271.909,251.714,351.004,34.108,182.283,432.478,418.699,332.314,198.374,-140.635,-145.985,-39.139,114.805,22.526,-101.734,149.128,496.367,343.374,239.536,173.148,129.742,101.968,
400,BCA_NGDPD,Middle East and Central Asia,Current account balance,,Percent of GDP,,,14.207,10.221,4.169,-1.836,-1.617,-0.408,-2.818,-1.187,-1.324,-0.549,0.231,-8.472,-4.87,-4.137,-2.025,-1.284,0.474,0.395,-3.881,0.631,5.996,3.657,3.403,5.147,6.844,12.17,13.404,10.359,11.718,1.264,5.763,11.601,10.959,8.412,4.918,-3.918,-4.129,-1.073,2.886,0.546,-2.503,2.963,8.257,5.562,3.745,2.593,1.853,1.385,
400,BM,Middle East and Central Asia,Imports of goods and services,,U.S. dollars,Billions,,147.385,168.482,166.194,169.922,156.848,135.576,117.255,119.394,122.166,136.279,164.718,201.251,210.638,205.337,191.035,222.74,240.76,251.795,242.983,235.74,256.371,265.358,287.41,351.261,454.672,549.923,664.441,859.148,"1,086.22",983.775,"1,053.68","1,191.95","1,316.81","1,377.95","1,447.46","1,333.91","1,264.23","1,341.17","1,392.05","1,387.98","1,158.95","1,310.65","1,571.76","1,630.56",n/a,n/a,n/a,n/a,
400,BX,Middle East and Central Asia,Exports of goods and services,,U.S. dollars,Billions,,213.547,224.996,181.48,147.783,137.483,120.734,87.21,103.233,104.32,124.198,165.915,161.31,181.885,183.84,187.175,216.193,248.689,252.429,204.043,240.1,325.297,310.949,332.483,414.496,554.292,747.491,912.384,"1,084.51","1,419.36","1,040.28","1,278.54","1,696.37","1,776.89","1,775.27","1,714.23","1,256.46","1,172.90","1,336.19","1,557.29","1,472.95","1,112.88","1,513.89","2,145.21","2,038.87",n/a,n/a,n/a,n/a,
400,BF,Middle East and Central Asia,Financial account balance,,U.S. dollars,Billions,,n/a,81.506,29.4,-26.323,-26.959,-18.127,-18.633,-16.436,-6.592,-0.934,-0.499,-80.888,-37.531,-30.488,-20.713,-5.777,5.189,4.991,-20.961,14.019,71.79,35.485,52.437,51.218,73.839,137.511,205.586,197.101,243.409,-40.058,147.586,335.282,277.594,261.097,161.842,-185.344,-220.472,-32.97,109.01,34.749,-74.776,138.582,487.723,338.861,n/a,n/a,n/a,n/a,
400,BFD,Middle East and Central Asia,"Direct investment, net",,U.S. dollars,Billions,,n/a,-8.186,-11.744,-5.56,-6.073,-1.985,-2.057,1.878,0.053,0.7,-2.865,-1.817,-2.575,-6.002,-7.316,-5.739,-7.214,-13.535,-15.189,-7.301,-8.287,-18.329,-15.202,-26.529,-26.388,-39.655,-50.999,-57.804,-80.409,-79.368,-58.559,-35.516,-43.645,-23.734,-43.722,-12.395,-29.707,-16.789,-8.866,-22.085,-25.432,-19.978,-21.012,-29.124,n/a,n/a,n/a,n/a,
400,BFP,Middle East and Central Asia,"Portfolio investment, net",,U.S. dollars,Billions,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.3,-2.477,n/a,n/a,-0.114,-6.042,1.63,19.847,7.837,1.455,33.386,24.102,7.71,44.802,52.696,30.709,73.158,72.815,59.888,28.004,17.259,82.983,74.036,76.262,129.731,61.764,-12.154,-41.129,5.209,28.007,85.864,35.726,76.636,60.694,n/a,n/a,n/a,n/a,
400,BFF,Middle East and Central Asia,"Financial derivatives, net",,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,BFO,Middle East and Central Asia,"Other investment, net",,U.S. dollars,Billions,,44.407,20.205,20.574,2.299,20.652,2.235,0.259,-3.608,-0.581,-9.442,-4.188,-77.086,-44.75,-21.082,-21.665,-0.327,-5.458,-5.783,-12.615,8.844,22.928,13.931,25.455,0.672,2.305,27.622,28.165,-44.261,76.943,19.668,86.98,137.192,106.735,119.401,68.095,-52.12,-38.926,88.948,79.349,21.011,-58.599,83.573,89.088,102.601,n/a,n/a,n/a,n/a,
400,BFRA,Middle East and Central Asia,Change in reserves,,U.S. dollars,Billions,,24.985,45.278,15.352,-12.8,-23.274,-6.095,-12.3,-6.528,-2.457,6.908,3.703,1.808,3.915,1.785,8.896,8.424,16.336,4.78,-1.03,11.67,30.65,17.136,34.783,35.089,49.601,134.247,173.233,245.115,202.341,-3.651,106.554,154.135,155.932,91.551,-9.183,-196.265,-148.006,-57.29,41.242,7.091,-85.644,46.836,355.898,213.233,n/a,n/a,n/a,n/a,
400,D,Middle East and Central Asia,"External debt, total",,U.S. dollars,Billions,,105.387,114.895,124.792,129.703,130.157,136.294,148.659,158.733,170.101,177.373,201.699,198.182,208.766,241.147,262.28,270.627,276.525,283.758,308.894,320.418,321.425,319.079,339.675,508.285,527.87,546.911,635.657,828.249,889.48,921.539,953.628,"1,016.91","1,016.28","1,069.14","1,132.80","1,233.40","1,385.61","1,517.97","1,643.04","1,809.93","1,977.04","2,076.24","2,063.62","2,115.98",n/a,n/a,n/a,n/a,
400,D_NGDPD,Middle East and Central Asia,"External debt, total",,Percent of GDP,,,20.207,20.053,21.956,21.461,21.158,21.205,22.795,21.201,20.729,21.679,21.343,36.456,39.763,42.446,43.425,38.213,34.236,32.598,35.353,32.758,27.309,30.126,34.998,43.421,38.787,33.197,31.569,34.594,30.771,34.891,31.032,27.906,27.638,27.785,28.547,37.45,40.149,43.348,42.869,46.666,51.817,42.433,35.536,35.112,n/a,n/a,n/a,n/a,
400,D_BX,Middle East and Central Asia,"External debt, total",,Percent of exports of goods and services,,,49.249,50.949,68.596,87.581,94.515,112.708,170.25,153.588,162.885,142.67,121.568,122.846,114.023,130.171,138.144,125.505,111.438,112.701,151.934,133.871,98.81,102.615,102.163,88.276,95.233,73.166,69.67,76.371,62.668,88.586,74.587,59.946,57.194,60.224,66.082,98.164,118.135,113.604,105.507,122.878,177.65,137.146,96.197,103.782,n/a,n/a,n/a,n/a,
400,DS,Middle East and Central Asia,"External debt, total debt service",,U.S. dollars,Billions,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33.876,37.432,31.843,34.164,45.023,55.194,55.996,58.168,53.526,74.372,81.84,85.599,78.159,84.293,96.781,114.003,150.007,162.277,192.646,182.659,178.03,177.871,180.736,213.029,204.091,217.109,243.305,260.476,291.121,318.919,331.896,310.913,360.33,329.079,n/a,n/a,n/a,n/a,
400,DS_NGDPD,Middle East and Central Asia,"External debt, total debt service",,Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.061,9.126,5.941,5.918,7.432,7.787,6.8,6.627,6.03,7.528,6.953,8.858,8.059,7.579,7.169,6.986,7.628,6.808,6.719,6.964,5.799,4.918,4.966,5.547,5.195,6.496,7.041,7.381,7.637,9.659,10.016,6.912,6.264,5.476,n/a,n/a,n/a,n/a,
400,DS_BX,Middle East and Central Asia,"External debt, total debt service",,Percent of exports of goods and services,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20.418,23.205,17.507,18.546,24.032,25.597,22.566,23.103,26.328,31.073,25.227,27.583,23.583,20.408,17.51,15.299,16.485,15.001,13.601,17.614,13.967,10.515,10.196,12.03,11.942,17.344,20.822,19.563,18.758,21.73,29.953,20.59,16.831,16.176,n/a,n/a,n/a,n/a,
400,DSI,Middle East and Central Asia,"External debt, total debt service, interest",,U.S. dollars,Billions,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.277,10.88,9.079,11.32,10.533,12.658,13.194,13.872,13.487,12.786,14.586,17.373,13.089,16.515,15.778,15.672,26.122,36.449,31.129,25.418,23.48,23.913,25.445,25.521,27.818,32.507,41.255,46.463,57.291,62.857,51.637,39.677,51.107,63.362,n/a,n/a,n/a,n/a,
400,DSI_NGDPD,Middle East and Central Asia,"External debt, total debt service, interest",,Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.92,1.354,1.528,1.781,1.546,1.643,1.51,1.496,1.437,1.207,1.166,1.446,1.286,1.428,1.137,0.923,1.288,1.5,1.039,0.942,0.742,0.641,0.665,0.646,0.69,0.906,1.167,1.273,1.44,1.523,1.271,0.788,0.85,1.026,n/a,n/a,n/a,n/a,
400,DSI_BX,Middle East and Central Asia,"External debt, total debt service, interest",,Percent of exports of goods and services,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.194,6.745,4.992,6.147,5.597,5.87,5.317,5.509,6.634,5.342,4.496,5.598,3.949,3.999,2.855,2.103,2.871,3.369,2.198,2.451,1.842,1.414,1.435,1.441,1.628,2.597,3.531,3.49,3.692,4.283,4.66,2.628,2.387,3.115,n/a,n/a,n/a,n/a,
400,DSP,Middle East and Central Asia,"External debt, total debt service, amortization",,U.S. dollars,Billions,,n/a,8.385,6.64,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23.599,26.551,22.764,22.843,34.49,42.537,42.802,44.296,40.04,61.585,67.254,68.225,65.07,67.803,81.006,98.345,123.888,125.83,161.524,157.242,154.558,153.962,155.299,187.532,176.346,184.641,202.089,214.06,233.868,256.093,280.287,271.236,309.223,265.718,n/a,n/a,n/a,n/a,
400,DSP_NGDPD,Middle East and Central Asia,"External debt, total debt service, amortization",,Percent of GDP,,,n/a,1.449,1.162,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.112,3.305,3.831,3.595,5.062,5.523,4.9,4.777,4.266,5.816,5.375,5.68,6.395,5.862,5.835,5.794,6.107,5.178,5.392,5.827,4.887,4.125,4.06,4.747,4.372,5.144,5.716,5.867,5.878,6.205,6.897,5.39,5.144,4.304,n/a,n/a,n/a,n/a,
400,DSP_BX,Middle East and Central Asia,"External debt, total debt service, amortization",,Percent of exports of goods and services,,,2.549,3.822,3.775,5.292,5.662,6.753,10.106,9.277,10.319,9.931,14.224,16.46,12.516,12.399,18.435,19.727,17.249,17.593,19.694,25.73,20.731,21.985,19.599,16.378,14.63,13.169,13.589,11.614,11.389,15.132,12.102,9.086,8.749,10.582,10.306,14.734,17.278,16.063,15.054,17.431,25.262,17.962,14.444,13.062,n/a,n/a,n/a,n/a,
400,PALLFNFW,Middle East and Central Asia,Commodity Price Index includes both Fuel and Non-Fuel Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PNFUELW,Middle East and Central Asia,Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PINDUW,Middle East and Central Asia,Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILAPSP,Middle East and Central Asia,"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices West Texas Intermediate ( WTI ), Dated Brent ( Brent ), and Dubai Fateh ( Dubai ). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the  headline  oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILBRE,Middle East and Central Asia,"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILDUB,Middle East and Central Asia,"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILWTI,Middle East and Central Asia,"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PNRGW,Middle East and Central Asia,"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILAPSPW,Middle East and Central Asia,"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices West Texas Intermediate ( WTI ), Dated Brent ( Brent ), and Dubai Fateh ( Dubai ). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the  headline  oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
